Index_1777,Index,Index_final,Index_initial,mol_min,Drug_Name,Zhu_2_class,Source_Zhu,Fourches_2_class,Source_Fourches,LiuR_3_class,LiuR_2_class,Source_LiuR,Source_LiuZ_PLOS_SIDER,LiuZ_SIDER_Combined_Scores,LiuZ_SIDER_2_class,LiuZ_Pfizer_2_class,Source_LiuZ_Pfizer,LiuZ_OBrien_3_class,LiuZ_OBrien_2_class,Source_LiuZ_OBrien,Ekins_2_class,Source_Ekins,Rodgers_Activity,Rodgers_2_class,Source_Rodgers,DILI_3class_Chen,DILI_2class_Chen,Source_Chen,Sum_Score_DILI,Sources_total,DILI_Characterization,DILI_Total_2_class,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ABCG2_Inhib,ABCB1_Inhib,BSEP_Inhib,OATP1B1_Sum_Binary,OATP1B3_Sum_Binary,Binary_Characterization
828,464,464,1285,O1Cc2c(c(O)c(C\C=C(\CCC(O)=O)/C)c(OC)c2C)C1=O,Mycophenolic acid,1,Zhu LD,1,Fourches,,,,LiuZ_PLOS_SIDER,5,1,,,,,,,,,,,,,,3/3,Zhu  Fourches  LiuZ_SIDER,Positive,1,48.06786,0,0,2,3,5,0,6,0,43,3,8,23,15,61.89418,1.4393995,0,0,17,0,0,20,0,0,6,0,0,1.9800012,-2.4930747,-0.44796735,0.44840068,2.4982321,-2.3967304,-0.37837011,0.39338478,2.6164956,-2.2358148,-0.23489507,0.58271265,2.7654927,27.612141,6,0.25,6,44,3,24,5,6,0.25,35,0,17.145901,13.433198,10.905777,11.731687,10.86228,7.3217707,5.3611369,6.5292754,0,0,0.76541752,11,0,-0.78778189,-0.43129754,0.02203249,2.6268978,-0.88721699,-0.2870813,-0.034961373,2.7479439,-0.50155169,-0.18124905,0.19680396,2.8899016,19.326389,8.3927336,4.3456788,15.372139,6.6013179,3.3892071,4.4120164,6,2,1,0,2.23,-2.9957399,8.3790159,0,1,11,1,2,6,0,4.1100001,-4.1110001,2.1469243,-2.1469243,0.13832411,0.16706575,87.09214,59.669189,0,0,20.648346,29.416998,0,59.31506,14.463444,0,0,0,27.133842,20.542593,0.69290787,0.38159585,0.14979324,0.30709213,0.61840415,0.15729889,220.53984,121.45494,47.676434,97.741776,196.82668,50.065342,0.45454547,0.83333331,4.1100001,-4.1110001,0.16034064,0.15811238,0.49461269,0.21605237,0.19523552,0.50538731,0.78394765,0.31015179,157.42613,68.765495,62.139877,160.85548,249.51611,98.715607,6,1,2,0.16034064,0.15811238,1,2.9995899,36.385113,15.490929,34.862103,25.385227,36.604515,57.437847,0,17.643185,37.736813,98.065147,8.30511,58.724319,36.385113,25.385227,26.41473,0,95.17466,15.490929,102.0359,93.059998,0.43892586,5.5849624,3.3171146,8.7507792,318.28162,418.51797,16.070677,0,0,0,207.72752,31.920755,56.771439,320.341,1225,37,116,0.4761624,0.17051595,0.0,0,0,1
829,465,465,1286,O1Cc2c(c(O)c(C\C=C(\CCC(OCCN3CCOCC3)=O)/C)c(OC)c2C)C1=O,Mycophenolate mofetil,,,1,Fourches,,,,,,,,,,,,,,I ,0,Rodgers,,,,2/3,Fourches  LiuR   Rodgers,Positive,1,67.864586,0,0,2,3,6,0,6,0,62,1,7,31,21,91.886673,1.4820431,0,0,23,0,0,31,0,1,7,0,0,1.3701863,-2.717108,-0.22683236,0.060382552,2.6442499,-2.8362839,-0.078190193,0.13217179,2.6188197,-2.4519973,0.051180623,0.20667723,2.8971598,45.449417,9,0.27272728,6,64,3,33,5,10,0.30303031,55,0,22.380104,18.492334,15.148418,15.974327,14.917923,10.616997,6.8611369,8.0292749,0,0,0.74497455,17,0,-0.84337306,-0.38604686,-0.099617444,2.7263722,-0.96267354,-0.27932385,-0.037,2.8124416,-0.51679295,-0.12941736,-0.025913494,2.9769895,25.619835,12.459259,6.7566791,21.684061,10.483671,5.6609983,7.3331795,8,1,1,0,1.937,-3.59744,11.545483,0,1,17,1,3,11,1,5.2600002,-5.2610002,2.8024127,-2.8024127,0.1059699,0.13461347,152.26143,130.11539,0,0,10.324173,29.416998,0,59.31506,14.463444,0,0,0,27.133842,17.782564,0.80795121,0.26926368,0.10189449,0.19204877,0.73073632,0.090154283,356.15533,118.69491,44.916405,84.657578,322.11798,39.741173,0.47058824,0.8888889,5.2600002,-5.2610002,0.12528518,0.15396312,0.47324106,0.14973579,0.13470533,0.52675897,0.85026419,0.3920536,208.61076,66.00547,59.379848,232.20213,374.80743,172.82228,9,1,3,0.12528518,0.15396312,1,2.79039,36.385113,18.615242,56.861881,118.09751,36.604515,57.437847,0,17.643185,37.736813,98.065147,11.36333,80.724098,39.50943,0,26.41473,0,95.17466,133.58844,102.0359,94.529999,0.36097246,6.044394,3.9308181,9.572176,440.8129,581.90039,32.141354,0,0,0,334.80145,34.424511,45.708275,433.50098,3259,48,156,0.54878211,0.52275729,0.2,1,1,1
830,466,466,1287,O1Cc2c(cccc2)/C(/c2cc(ccc12)CC(O)=O)=C/CCN(C)C,Olopatadine,0,Zhu Calibration,,,,,,LiuZ_PLOS_SIDER,0,0,,,,,,,,,,,,,,0/3,Zhu  LiuZ_SIDER  Rodgers,Negative,0,55.802238,0,0,3,4,4,0,12,0,48,2,6,25,20,67.042725,1.3967234,0,0,21,0,0,23,0,1,3,0,0,1.7270887,-2.607512,-0.54096413,0.57742298,2.497999,-2.6599433,-0.48720938,0.68431789,2.554775,-2.3219028,-0.36194003,0.73549139,2.7788849,29.997761,5,0.18518518,12,50,2,27,6,5,0.18518518,36,0,17.81119,14.658153,12.947229,14.526733,12.041714,8.4541531,6.3229675,8.4158163,0,0,0.69978684,11,0,-0.86318922,-0.40056816,0.051862877,2.7083356,-0.95306313,-0.31757033,0.11613717,2.8292794,-0.51704907,-0.19344239,0.16663161,2.994143,19.753086,9.2739229,5.2584882,15.025299,6.9679475,3.9145727,4.1878195,4,1,1,0,3.967,-3.62521,9.9029799,0,1,18,1,3,5,0,4.073,-4.0760002,1.8061216,-1.8061216,0.14613798,0.18796302,66.585495,74.764984,0,0,10.324173,14.708499,0,88.522659,73.529427,0,0,0,13.566921,10.271297,0.86127001,0.52768749,0.067669638,0.13872997,0.47231251,0.071060345,303.40256,185.8903,23.838217,48.870888,166.38315,25.032671,0.45454547,0.83333331,4.073,-4.0760002,0.1617972,0.19872424,0.58995461,0.36478215,0.10245768,0.41004539,0.63521785,0.30758771,207.82535,128.50307,36.093121,144.4481,223.77039,108.35498,6,0,3,0.1617972,0.19872424,0.16,3.6731601,10.999887,10.869778,23.862217,47.01038,12.7423,84.662781,0,141.14548,18.868406,26.169687,9.7948799,23.862217,14.124202,28.570801,17.985727,0,199.80855,26.185041,65.794373,49.77,0.42433795,5.7548876,3.2579582,9.0238533,352.27347,482.17395,2.503756,0,0,0,287.74307,14.708499,29.637598,337.41901,1448,41,128,0.15512305,0.41397282,0.2,0,0,0
831,467,467,1289,O1Cc2c(cccc2)\C(\c2c1cccc2)=C/CCN(C)C,Doxepin ,,,,,,,,LiuZ_PLOS_SIDER,1,0,,,,,,,,A ,1,Rodgers,,,,3/4,Fourches  LiuR  LiuZ_SIDER  Rodgers,Positive,1,49.344654,0,0,1,1,2,0,12,0,42,0,2,21,19,53.528042,1.2744772,0,0,19,0,0,21,0,1,1,0,0,1.7133598,-2.607471,-0.55866694,0.60531753,2.4972813,-2.6599362,-0.45610291,0.71214736,2.5503006,-2.3218675,-0.4154999,0.7569229,2.7776551,26.853348,3,0.13043478,12,44,1,23,6,3,0.13043478,31,0,14.656489,12.672935,11.817472,13.372033,10.25402,7.4086318,5.7051773,7.7828231,0,0,0.6595217,9,0,-0.86318815,-0.3563616,0.050248101,2.6335905,-0.9530592,-0.27684131,0.14030114,2.7671812,-0.51704186,-0.1872661,0.16317685,2.9227657,15.879017,7.5130072,3.8548484,11.983418,5.5836325,2.8312824,3.1862381,2,0,1,0,4.165,-3.5943401,8.7207632,0,1,18,1,3,3,0,2.8599999,-2.862,1.2417873,-1.2417873,0.067881264,0.27338359,58.054726,70.329056,0,0,0,0,0,74.059212,98.03923,0,0,0,0,2.503756,0.99173641,0.57627153,0.0082636038,0.0082636038,0.42372847,0,300.48224,174.6022,2.503756,2.503756,128.38379,0,0.44444445,0.80000001,2.8599999,-2.862,0.14825174,0.28301886,0.70500398,0.38686597,0.048710704,0.29499599,0.61313403,0.2462853,213.60632,117.21497,14.75866,89.379654,185.77101,74.620995,5,0,3,0.14825174,0.28301886,1,4.0460901,10.999887,3.1243138,0,21.625153,9.5567245,65.794373,0,158.78867,18.868406,26.169687,8.6609001,0,14.124202,3.185575,14.800153,0,198.58333,18.439579,65.794373,12.47,0.48250595,5.523562,3.0281317,8.515563,302.98599,423.61456,2.503756,0,0,0,285.53452,0,2.503756,279.383,882,35,108,0.28029478,0.27029547,0.1,0,0,1
833,468,468,1293,O1NC(=O)C(N)C1,Cycloserine,,,,,0,1,LiuR_2015,LiuZ_PLOS_SIDER,1,0,,,,,,,,,,,,,,1/3,Zhu  LiuR  LiuZ_SIDER,Negative,0,13.084758,1,1,0,0,3,0,0,0,13,2,5,7,2,23.841053,1.8339273,0,0,3,0,0,6,0,2,2,0,0,2.3616965,-2.370683,-0.49962917,0.39348918,2.5752497,-2.721168,-0.49227604,0.34241,2.3146012,-2.1558573,-0.30422789,0.51838988,2.7984972,8.1132421,0,0,0,13,1,7,3,0,0,12,0,5.276021,3.678304,1.7844571,1.8618073,3.3045304,1.9771802,0.69692343,0.74158162,1,1,0.8881042,3,0,-0.83047342,-0.37025413,0.039718978,1.9884449,-1.3633709,-0.46934989,0.054200001,1.7830113,-0.5120073,-0.22641595,0.12383689,2.2013948,5.1428571,1.8518518,0.95999998,4.0753732,1.4009948,0.68908775,0.81565374,4,3,1,0,-1.5880001,0.14213,2.2697465,0,1,5,1,1,0,0,2.27,-2.27,1.089594,-1.089594,0.24167497,0.29169279,0,27.747452,20.383986,8.6190128,0,12.949531,0,0,0,0,0,5.3395767,19.46928,6.6511192,0.56099719,0.31099239,0.31099239,0.43900281,0.68900764,0.12801044,56.75045,31.459976,31.459976,44.409508,69.699982,12.949531,0.33333334,0.5,2.27,-2.27,0.25066081,0.43612334,0.1264943,0.31099239,0.31099239,0.87350571,0.68900764,0.56251329,12.796158,31.459976,31.459976,88.3638,69.699982,56.903824,2,0,1,0.25066081,0.43612334,1,-1.6249,53.52227,5.2587838,39.06295,20.926258,0,0,0,0,0,0,2.20701,35.080978,0,20.625084,3.9819686,32.897186,0,26.185041,0,64.349998,0.86312056,3.8073549,1.5451531,5.2775674,101.15996,114.95611,19.46928,0,0,10.885262,28.758026,12.949531,48.097031,102.09299,40,5,32,0.14576256,0.0017532659,0.0,0,0,0
834,469,469,1296,O1[C@@H](C)C(=O)CC[C@@H]1O[C@@H]1[C@@H](O[C@@H](O[C@@H]2[C@@H](O[C@@H](O[C@@H]3c4c(cc5c(C(=O)c6c(cccc6O)C5=O)c4O)[C@@H](C(OC)=O)[C@](O)(C3)CC)C[C@@H]2N(C)C)C)C[C@@H]1O)C,Aclarubicin,0,Zhu LD,,,,,,,,,,,,,,0,Ekins,,,,,,,0/2,Zhu  Ekins,Negative,0,122.39003,0,0,4,6,15,0,12,0,111,4,19,58,35,165.51968,1.4911684,0,0,42,0,0,53,0,1,15,0,0,1.0691633,-2.8050377,-0.49326134,0.54122651,2.81394,-2.9043462,-0.48307273,0.49357131,2.8073251,-2.5754385,-0.35072848,0.66402018,3.0314555,77.163971,9,0.140625,12,117,4,64,5,10,0.15625,101,0,41.954571,33.707043,26.980246,28.427475,27.469492,19.886326,13.547383,15.425671,13,0,0.78172261,24,0,-0.85635203,-0.42342991,0.042210396,3.3193829,-0.96109241,-0.33671272,0.019285271,3.3318973,-0.52924967,-0.21225601,0.15657772,3.5429015,46.006348,18.612246,8.9270744,39.676476,16.008242,7.663897,10.950872,16,4,0,2,4.1620002,-6.5695801,20.429878,0,1,39,0,7,16,4,10.191,-10.192,5.7354612,-5.7354612,0.047455963,0.067818373,214.76816,113.46539,14.714787,58.840282,41.296692,14.708499,0,138.14008,43.257484,0,0,0,54.267685,48.596455,0.78590643,0.38307336,0.13862054,0.2140936,0.61692667,0.075473048,583.18616,284.26169,102.86414,158.86932,457.79382,56.005188,0.5,1,10.191,-10.192,0.0646649,0.079474099,0.55978346,0.21063226,0.13862054,0.44021654,0.78936774,0.30159599,415.39041,156.30083,102.86414,326.6651,585.7547,223.80096,12,1,7,0.0646649,0.079474099,0.86206895,3.2532001,101.54091,27.932611,193.09702,0,66.837883,101.17825,4.4107962,70.572739,119.67908,143.79091,20.13382,172.44807,104.66522,0,108.85312,0,183.78317,24.808296,234.4823,217.05,0.23327866,7,4.3087921,11.425371,742.05548,1038.5756,69.290222,0,0,0,477.4621,86.71331,123.55791,811.87799,14870,118,324,0.032670557,0.85829628,0.9,4,4,0
835,470,470,1298,O1[C@@H](C)[C@@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)C)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,Daunorubicin,1,Zhu LD,1,Fourches,,,,,,,,,,,,,,,,,,,,2/5,Zhu  Fourches  LiuR  LiuZ_SIDER  Rodgers,Negative,0,75.976997,0,0,3,5,11,0,12,0,67,5,16,38,23,103.94528,1.5514221,0,0,27,0,0,29,0,1,10,0,0,1.4793882,-2.753577,-0.53719223,0.5836212,2.7697923,-2.9030044,-0.46358207,0.57675326,2.7523508,-2.5258784,-0.3810913,0.73512715,2.9897032,39.665005,4,0.095238097,12,71,3,42,5,4,0.095238097,56,0,27.678915,21.055817,16.240122,17.557596,17.889772,12.242021,8.8121138,10.599972,6,0,0.80800569,14,0,-0.82896692,-0.44138113,0.057927012,3.0557184,-1.3636991,-0.35582769,0.054200001,3.0929489,-0.52195537,-0.20312086,0.17964767,3.298321,29.490931,11.008265,4.921875,24.036072,8.9199123,3.9719265,5.642096,11,6,0,3,1.327,-4.0395002,13.127082,0,1,27,0,5,7,4,7.3439999,-7.3449998,3.8991499,-3.8991499,0.055743646,0.099430688,114.11465,89.369827,17.238026,36.530468,41.296692,0,0,51.958797,24.509808,0,0,0,40.700764,45.232548,0.723984,0.35231882,0.18642589,0.27601597,0.64768118,0.08959008,333.72159,162.40192,85.933311,127.23,298.54965,41.296692,0.5,1,7.3439999,-7.3449998,0.076252721,0.13478556,0.51435918,0.2757667,0.18642589,0.48564082,0.72423327,0.29921493,237.09468,127.1151,85.933311,223.8569,333.83649,137.92358,7,1,5,0.076252721,0.13478556,0.57894737,1.12437,145.43799,17.062834,71.307762,0,66.837883,54.252274,0,52.929554,44.20546,82.382317,13.04536,93.586426,112.54079,0,66.758156,32.897186,109.53477,17.062834,102.0359,185.84,0.32014427,6.3923173,3.5523336,10.250303,460.95157,652.87408,48.212032,0,0,0,260.0282,40.084057,120.22221,527.526,4100,81,216,0.088324755,0.21672204,0.2,0,0,0
837,471,471,1301,O1[C@@H](C)[C@H](C)[C@H](O)[C@H](\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@H](O)[C@H]2C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC1=O)C,Amphotericin B,1,Zhu LD,,,,,,LiuZ_PLOS_SIDER,7,1,,,,,,0,Ekins,,,,,,,3/5,Zhu  Fourches  LiuR  LiuZ_SIDER  Ekins  Rodgers(NA),Positive,1,146.12988,0,0,3,5,17,0,0,0,138,13,30,65,43,198.56664,1.4388887,0,0,47,0,0,73,0,1,17,0,0,1.7104591,-2.7829115,-0.53821701,0.61682785,2.8334618,-2.9567969,-0.56391329,0.60076272,2.7534568,-2.572612,-0.41134253,0.70382398,3.0326126,88.724113,3,0.044776119,0,140,9,67,4,3,0.044776119,131,0,48.431782,37.578251,29.632063,31.603355,30.615496,22.317848,16.982801,19.398651,19,0,0.74977797,25,0,-0.82156199,-0.37496397,0.10052017,3.2342653,-1.3638116,-0.36706343,0.11430997,3.2051303,-0.53447831,-0.22951142,0.17325909,3.4370265,59.309422,30.011343,20.706675,52.864647,26.700695,18.398724,21.715734,18,13,0,3,2.674,-4.2048202,23.743616,0,1,46,0,2,31,4,14.066,-14.066,7.5112119,-7.5112119,0.035640083,0.052148607,167.03223,194.40262,22.142954,12.263453,113.5659,29.416998,0,63.599297,209.06401,0,0,0,27.133842,102.10909,0.71062291,0.42722788,0.13738573,0.28937709,0.57277215,0.15199137,668.50452,401.90622,129.24294,272.22583,538.82416,142.98289,0.28,0.3888889,14.066,-14.066,0.046850562,0.070382483,0.58208305,0.31976387,0.16343975,0.41791692,0.6802361,0.25447717,547.58325,300.81158,153.75273,393.14716,639.91876,239.39441,18,1,3,0.046850562,0.070382483,0.44615385,0.71170002,286.74945,15.490929,188.32489,25.385227,13.232388,0,0,247.00458,150.94725,133.30406,23.69912,91.723984,253.85226,38.617615,96.600914,32.897186,397.95181,15.490929,133.30406,319.60999,0.20292571,7.0660892,4.4280367,11.796713,940.73035,1232.4862,21.07819,0,0,0,588.7066,47.737797,201.62373,924.091,22044,103,318,0.25772941,0.92407858,0.6,4,1,1
838,472,472,1302,O1[C@@H](C)[C@H](C)[C@H](O)[C@H](\C=C\C=C\CC\C=C\C=C\C=C\C=C\[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@H]2O[C@@](O)(C[C@@H](O)[C@H]2C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC1=O)C,Nystatin,1,Zhu LD,,,,,,,,,,,,,,,,I ,0,Rodgers,,,,1/4,Zhu  LiuZ_SIDER  Rodgers  Chen,Negative,0,147.46347,0,0,3,5,17,0,0,0,140,13,30,65,43,200.38568,1.4313263,0,0,47,0,0,75,0,1,17,0,0,1.7102447,-2.7826798,-0.54208088,0.61753124,2.8345809,-2.9568179,-0.54581058,0.5990898,2.7525017,-2.572854,-0.42083058,0.70991856,3.0329843,90.910522,3,0.044776119,0,142,8,67,4,3,0.044776119,134,0,48.431782,37.837765,29.891577,31.603355,30.615496,22.634344,17.299297,19.398651,19,0,0.74783272,25,0,-0.82156217,-0.38509372,0.093832456,3.2418575,-1.3638117,-0.36823428,0.10600166,3.2156231,-0.53431499,-0.22416791,0.17691772,3.4446809,59.309422,30.011343,20.706675,53.533485,27.044081,18.638016,22.273293,18,13,0,3,2.2060001,-4.0897398,23.785416,0,1,46,0,2,32,4,14.042,-14.042,7.5026746,-7.5026746,0.035680637,0.052207965,175.39246,185.87184,22.142954,12.263453,113.5659,29.416998,0,89.703232,184.5542,0,0,0,27.133842,102.10909,0.71106017,0.42827433,0.13717814,0.28893986,0.57172567,0.15176171,669.92816,403.50037,129.24294,272.22583,538.65363,142.98289,0.28,0.3888889,14.042,-14.042,0.046930637,0.07050278,0.55669987,0.29326606,0.18920745,0.4433001,0.70673394,0.25409266,524.49701,276.30179,178.26254,417.65695,665.85217,239.39441,18,1,3,0.046930637,0.07050278,0.43076923,0.9357,286.74945,15.490929,188.32489,25.385227,13.232388,0,0,211.71822,188.68405,133.30406,23.708521,91.723984,253.85226,38.617615,96.600914,32.897186,400.40225,15.490929,133.30406,319.60999,0.20292571,7.0660892,4.4280901,11.796499,942.15399,1238.3878,21.07819,0,0,0,588.7066,47.737797,201.62373,926.10699,22046,103,318,0.1404615,0.9257136,0.6,4,1,0
843,473,473,1322,O1[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@@](O)(C)[C@H](NC)[C@H]3O)[C@H](NCC)C[C@@H]2N)[C@H](N)CC=C1CN,Netilmicin,1,Zhu LD,,,,,,,,,,,,,,,,,,,,,,2/3,Zhu  Fourches  Rodgers,Positive,1,75.412514,0,0,3,5,12,0,0,0,74,8,20,33,19,116.34013,1.5721638,0,0,21,0,0,41,0,5,7,0,0,1.7415147,-2.8264959,-0.52202916,0.58103895,2.8459973,-3.0132093,-0.50850999,0.55964512,2.6888051,-2.5968676,-0.40011248,0.67916685,3.0616446,51.825485,8,0.22857143,0,76,1,35,5,8,0.22857143,75,0,24.336134,19.593071,13.886387,14.093493,15.621759,11.610726,6.4578905,6.7239099,11,0,0.7620129,14,0,-0.84552681,-0.37263066,0.075690985,3.1302652,-1.3657498,-0.40638158,0.091087595,3.0303581,-0.52463728,-0.21709391,0.1377092,3.3361399,27.585306,11.823145,6.2283735,26.925045,11.531195,6.0711508,9.4084215,12,11,0,2,-3.1819999,0.44288,11.853845,0,1,18,0,3,13,4,9.1960001,-9.1960001,4.2892432,-4.2892432,0.049033463,0.090118989,100.52658,76.620979,88.571815,22.309816,30.972517,0,0,72.581322,31.002581,0,0,0,0,53.544785,0.82249129,0.33001187,0.11245824,0.17750873,0.66998816,0.065050498,391.6131,157.12868,53.544785,84.517303,319.00171,30.972517,0.5,1,9.1960001,-9.1960001,0.060896043,0.1076555,0.40181866,0.15596192,0.13819678,0.59818131,0.84403807,0.45998454,191.31808,74.258209,65.79969,284.81232,401.87219,219.01263,7,1,3,0.060896043,0.1076555,0.39393941,-3.2007,210.86874,0,102.85503,57.805416,0,38.140617,0,17.643185,37.736813,66.652031,11.9631,43.99955,76.155678,36.0215,64.098907,98.691559,55.379993,57.805416,99.549217,199.73,0.3442024,6.129283,3.6015744,9.8250914,476.1304,624.11932,10.015024,0,0,0,271.89014,29.416998,115.30841,475.58698,3140,59,172,0.19722937,0.34856874,0.4,0,0,1
848,474,474,1338,O1[C@@H]2[C@]34CC[N@@]([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2=O)C,Oxymorphone,1,Zhu LD,,,,,,,,,,,,,,,,,,,,,,2/2,Zhu  Fourches,Positive,1,46.897068,0,0,2,2,5,0,6,0,41,2,7,22,16,61.462143,1.4990766,0,0,17,0,0,19,0,1,4,0,0,1.7053354,-2.8864355,-0.56185454,0.56678975,2.9324114,-2.9906721,-0.52469438,0.5713774,2.8615611,-2.6431248,-0.34787413,0.76821142,3.1693695,25.624933,0,0,6,45,1,26,2,0,0,38,0,15.275657,12.503073,10.344935,10.991199,10.487836,7.9619751,5.8491707,6.6977072,4,0,0.77506828,8,0,-0.85216606,-0.43209392,0.016636977,3.1232376,-0.96354824,-0.37647754,0.027793195,3.1199577,-0.52123398,-0.22689648,0.19716555,3.3611555,14.352071,4.3388429,1.4660494,12.279867,3.683208,1.2374147,2.0558774,5,2,1,0,0.49900001,-1.80001,7.8311472,0,1,22,1,5,0,1,3.5420001,-3.543,1.8524584,-1.8524584,0.11736931,0.20838286,73.771217,12.796158,21.821968,8.458519,20.648346,0,0,76.998398,12.254904,0,0,0,13.566921,18.038837,0.7977432,0.46780181,0.12233448,0.20225677,0.53219819,0.079922296,206.10117,120.85906,31.605757,52.254105,137.4962,20.648346,0.5,1,3.5420001,-3.543,0.12704687,0.22861981,0.59282994,0.23430002,0.12233448,0.40717006,0.76569998,0.28483558,153.16074,60.532646,31.605757,105.19453,197.82262,73.588768,4,1,5,0.12704687,0.22861981,0,0.74517,61.77034,8.8119249,34.312836,18.439579,6.37115,51.765594,0,35.286369,56.605217,10.486856,7.8130598,23.862217,64.894653,0,27.308624,0,110.75999,24.12719,32.897186,70,0.49213955,5.7004399,2.5972579,8.7005072,258.35526,388.79413,16.070677,0,0,0,185.54213,8.458519,43.204517,301.34198,788,55,140,0.11310071,0.079466432,0.0,0,0,1
